timestamp,front_image,back_image,left_image,right_image,global_x,global_y,global_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,steer,throttle,brake,speed_kmh
1764596501.435087,carla_data_collect/20251201_214141/images/front/1034_054352_front.png,carla_data_collect/20251201_214141/images/back/1034_069162_back.png,carla_data_collect/20251201_214141/images/left/1033_891370_left.png,carla_data_collect/20251201_214141/images/right/1033_917966_right.png,30.753326416015625,-227.3348846435547,1.7457144260406494,4.941179275512695,5.5484442710876465,0.5820688605308533,-1.0489673614501953,1.6906859874725342,-0.09825371205806732,0.12480995059013367,0.5863242149353027,0.0,26.828887536421526
1764596501.6354263,carla_data_collect/20251201_214141/images/front/1034_253412_front.png,carla_data_collect/20251201_214141/images/back/1034_268384_back.png,carla_data_collect/20251201_214141/images/left/1034_112703_left.png,carla_data_collect/20251201_214141/images/right/1034_128273_right.png,31.74761962890625,-226.21485900878906,1.8708709478378296,4.7713117599487305,5.719667911529541,0.6160518527030945,-3.26583194732666,1.8235417604446411,0.21852990984916687,0.22710071504116058,0.46204134821891785,0.0,26.90612564286727
1764596501.8357773,carla_data_collect/20251201_214141/images/front/1034_452146_front.png,carla_data_collect/20251201_214141/images/back/1034_467829_back.png,carla_data_collect/20251201_214141/images/left/1034_292012_left.png,carla_data_collect/20251201_214141/images/right/1034_337944_right.png,32.652347564697266,-225.04989624023438,1.9975579977035522,4.338029861450195,5.98867130279541,0.6014126539230347,-1.1060985326766968,0.5662145614624023,-1.283941388130188,0.09634612500667572,0.5589140057563782,0.0,26.709084964623308
1764596502.0360966,carla_data_collect/20251201_214141/images/front/1034_655329_front.png,carla_data_collect/20251201_214141/images/back/1034_670232_back.png,carla_data_collect/20251201_214141/images/left/1034_513375_left.png,carla_data_collect/20251201_214141/images/right/1034_529349_right.png,33.51740264892578,-223.8075714111328,2.1228461265563965,3.8552448749542236,6.274185657501221,0.6595109701156616,-1.6297565698623657,0.4603065848350525,0.39635539054870605,0.13393239676952362,0.5803108215332031,0.0,26.61646151646451
1764596502.2364357,carla_data_collect/20251201_214141/images/front/1034_863953_front.png,carla_data_collect/20251201_214141/images/back/1034_879469_back.png,carla_data_collect/20251201_214141/images/left/1034_694350_left.png,carla_data_collect/20251201_214141/images/right/1034_718506_right.png,34.23625564575195,-222.6420440673828,2.239274263381958,3.741724729537964,6.4088640213012695,0.6524302363395691,-0.9958697557449341,1.266258955001831,0.32852083444595337,0.07589608430862427,0.5370578765869141,0.0,26.819325223084732
1764596502.4436522,carla_data_collect/20251201_214141/images/front/1035_055403_front.png,carla_data_collect/20251201_214141/images/back/1035_071166_back.png,carla_data_collect/20251201_214141/images/left/1034_903763_left.png,carla_data_collect/20251201_214141/images/right/1034_927802_right.png,34.99850845336914,-221.22906494140625,2.3730547428131104,3.220780372619629,6.660252571105957,0.6304766535758972,-1.4645953178405762,0.1645636409521103,-0.45482632517814636,0.10467910766601562,0.5331689715385437,0.0,26.72982214008211
1764596502.6439958,carla_data_collect/20251201_214141/images/front/1035_263621_front.png,carla_data_collect/20251201_214141/images/back/1035_278621_back.png,carla_data_collect/20251201_214141/images/left/1035_095709_left.png,carla_data_collect/20251201_214141/images/right/1035_120611_right.png,35.585853576660156,-219.99974060058594,2.488236427307129,2.8303096294403076,6.815349578857422,0.6293443441390991,-5.331440448760986,1.8067026138305664,-1.1804131269454956,0.18465858697891235,0.5339640974998474,0.0,26.66327229582083
1764596502.8443778,carla_data_collect/20251201_214141/images/front/1035_455327_front.png,carla_data_collect/20251201_214141/images/back/1035_469531_back.png,carla_data_collect/20251201_214141/images/left/1035_304598_left.png,carla_data_collect/20251201_214141/images/right/1035_328548_right.png,36.167869567871094,-218.5430450439453,2.6174092292785645,2.5486221313476562,6.960540771484375,0.619989275932312,-1.1716238260269165,0.06549329310655594,-0.3961755931377411,0.08639506250619888,0.5268234014511108,0.0,26.77804513694055
1764596503.0447447,carla_data_collect/20251201_214141/images/front/1035_662408_front.png,carla_data_collect/20251201_214141/images/back/1035_678446_back.png,carla_data_collect/20251201_214141/images/left/1035_493662_left.png,carla_data_collect/20251201_214141/images/right/1035_541786_right.png,36.61849594116211,-217.23007202148438,2.737785577774048,1.9602819681167603,7.114956378936768,0.6328648328781128,-2.966522216796875,1.1918072700500488,-0.1680382639169693,0.15905791521072388,0.5677283406257629,0.0,26.665729415252486
1764596503.244971,carla_data_collect/20251201_214141/images/front/1035_857269_front.png,carla_data_collect/20251201_214141/images/back/1035_873390_back.png,carla_data_collect/20251201_214141/images/left/1035_704671_left.png,carla_data_collect/20251201_214141/images/right/1035_729359_right.png,37.038272857666016,-215.6851348876953,2.869227886199951,1.7298673391342163,7.20461893081665,0.6551626920700073,-1.5656893253326416,0.0699487254023552,0.5509788393974304,0.08700510114431381,0.5299994945526123,0.0,26.777857304247764
